wrf_date;data;stn_id;temp;rain;windU;windV;pressure
21.12.2023;27.12.2023 00:00;36806;2.8;0;0.3;-0.6;2460.3
21.12.2023;27.12.2023 03:00;36806;2.4;0;-2.5;1.6;2654.2
21.12.2023;27.12.2023 06:00;36806;1.1;0;-3.2;3.2;2833.7
21.12.2023;27.12.2023 09:00;36806;0.9;0;-1.5;2;2917.8
21.12.2023;27.12.2023 12:00;36806;1.1;0;-2.1;2.1;3026
21.12.2023;27.12.2023 15:00;36806;0.7;0;-2.8;0.9;3147.2
21.12.2023;27.12.2023 18:00;36806;0.2;0;-3.8;0.4;3093.2
21.12.2023;27.12.2023 21:00;36806;-0.1;0;-4.8;0.6;3019.7
21.12.2023;28.12.2023 00:00;36806;-0.2;0;-5;1.5;2980.1
21.12.2023;21.12.2023 00:00;36837;-9;0;-2;-0.6;3417
21.12.2023;21.12.2023 03:00;36837;-9.1;0;-2.8;-0.3;3387
21.12.2023;21.12.2023 06:00;36837;-2.3;0;-2.3;0.2;3344.7
21.12.2023;21.12.2023 09:00;36837;0.1;0;-2.2;0;3175.3
21.12.2023;21.12.2023 12:00;36837;-4.4;0;-3.1;0.4;3150.3
21.12.2023;21.12.2023 15:00;36837;-6.7;0;-2.7;-1.1;3140.3
21.12.2023;21.12.2023 18:00;36837;-6.9;0;-2;-2.4;2988.3
21.12.2023;21.12.2023 21:00;36837;-5.6;0;-2.2;-1.9;2826.9
21.12.2023;22.12.2023 00:00;36837;-5.1;0;-3;-1.3;2562.8
21.12.2023;22.12.2023 03:00;36837;-4.6;0;-2.3;-1.7;2388.8
21.12.2023;22.12.2023 06:00;36837;0.2;0;-0.5;-1.5;2185
21.12.2023;22.12.2023 09:00;36837;0.5;0;0.9;-2.2;1913.9
21.12.2023;22.12.2023 12:00;36837;-4.3;0;2.5;-2.3;1833.5
21.12.2023;22.12.2023 15:00;36837;-5.8;0;2.7;-1.7;1789.9
21.12.2023;22.12.2023 18:00;36837;-6.1;0;2.1;-1.8;1727.3
21.12.2023;22.12.2023 21:00;36837;-3.4;0;-1;-1.2;1664.4
21.12.2023;23.12.2023 00:00;36837;-3.3;0;-2.2;0;1602.2
21.12.2023;23.12.2023 03:00;36837;-0.6;0;-3.4;2.2;1641.8
21.12.2023;23.12.2023 06:00;36837;2.5;0;-4.3;2.2;1622.3
21.12.2023;23.12.2023 09:00;36837;2.5;0;-3.8;1.8;1521.1
21.12.2023;23.12.2023 12:00;36837;1;0;-3.9;1.3;1583.2
21.12.2023;23.12.2023 15:00;36837;0.3;0;-3.6;1.2;1668.4
21.12.2023;23.12.2023 18:00;36837;-0.7;0;-3.7;1.4;1682
21.12.2023;23.12.2023 21:00;36837;-0.9;0;-3.9;1.6;1660.4
21.12.2023;24.12.2023 00:00;36837;-0.7;0;-4.1;1.6;1654.9
21.12.2023;24.12.2023 03:00;36837;-0.6;0;-4;1.3;1664.1
21.12.2023;24.12.2023 06:00;36837;2.1;0;-4.2;2;1595.8
21.12.2023;24.12.2023 09:00;36837;2;0;-3.9;0.9;1435.1
21.12.2023;24.12.2023 12:00;36837;1.3;0;-3.6;1.1;1519.7
21.12.2023;24.12.2023 15:00;36837;0.3;0;-3.7;0;1630.7
21.12.2023;24.12.2023 18:00;36837;-0.1;0;-3.7;0.5;1663.3
21.12.2023;24.12.2023 21:00;36837;0.7;0;-3.4;1.3;1778.2
21.12.2023;25.12.2023 00:00;36837;0.4;0;-3.4;2;1864.9
21.12.2023;25.12.2023 03:00;36837;1.8;0;-5;2.5;1895.8
21.12.2023;25.12.2023 06:00;36837;2.7;0;-5.4;2.8;1909.1
21.12.2023;25.12.2023 09:00;36837;2.7;0;-4.8;2.7;1860.8
21.12.2023;25.12.2023 12:00;36837;2.5;0;-5.2;2.3;1847
21.12.2023;25.12.2023 15:00;36837;1.3;0;-3.8;1.3;1741.4
21.12.2023;25.12.2023 18:00;36837;0.8;0;-3.5;1;1477.1
21.12.2023;25.12.2023 21:00;36837;0.6;0;-3.5;0.6;1204.7
21.12.2023;26.12.2023 00:00;36837;1.1;0;-4;1.4;1017.8
21.12.2023;26.12.2023 03:00;36837;2;0;-5.3;2.5;960.6
21.12.2023;26.12.2023 06:00;36837;2.9;0;3.3;2.4;1568.2
21.12.2023;26.12.2023 09:00;36837;2.4;0.1;2.9;0.9;2123.1
21.12.2023;26.12.2023 12:00;36837;1.9;0.2;-1.6;2.2;2505.6
21.12.2023;26.12.2023 15:00;36837;1.9;0;-1.2;1.3;2480.2
21.12.2023;26.12.2023 18:00;36837;-0.1;0;-2.1;0.3;2407
21.12.2023;26.12.2023 21:00;36837;-0.3;0;-0.8;-0.4;2377.8
21.12.2023;27.12.2023 00:00;36837;-0.5;0;0.8;-0.8;2537.3
21.12.2023;27.12.2023 03:00;36837;0;0;-1.4;0.1;2746.2
21.12.2023;27.12.2023 06:00;36837;1.6;0;-2.4;1.3;2876.1
21.12.2023;27.12.2023 09:00;36837;2.1;0;-2.5;2.9;2862.2
21.12.2023;27.12.2023 12:00;36837;0.8;0;-3.2;1.9;2991.4
21.12.2023;27.12.2023 15:00;36837;-0.3;0;-3.1;1.7;3053.6
21.12.2023;27.12.2023 18:00;36837;0.5;0;-3.4;2.8;2951.4
21.12.2023;27.12.2023 21:00;36837;0.3;0;-4.1;2.3;2858.9
21.12.2023;28.12.2023 00:00;36837;-0.1;0;-4.2;1.2;2750.6
21.12.2023;21.12.2023 00:00;36843;-10.2;0;-2.9;1.8;3070.9
21.12.2023;21.12.2023 03:00;36843;-5;0;-6.3;2.9;3025.8
21.12.2023;21.12.2023 06:00;36843;-1.3;0;-4;2.2;3014.6
21.12.2023;21.12.2023 09:00;36843;-1.2;0;-3.6;2.1;2875.1
21.12.2023;21.12.2023 12:00;36843;-3.2;0;-7.4;2.9;2888.2
21.12.2023;21.12.2023 15:00;36843;-2.9;0;-7.4;2.8;2910.9
21.12.2023;21.12.2023 18:00;36843;-2.6;0;-7.2;2.2;2799.8
21.12.2023;21.12.2023 21:00;36843;-1.8;0;-7.8;2.3;2663.8
21.12.2023;22.12.2023 00:00;36843;-0.5;0;-8.5;2.2;2444.5
21.12.2023;22.12.2023 03:00;36843;0.8;0;-8;2;2301.2
21.12.2023;22.12.2023 06:00;36843;3.2;0;-5.7;1;2108.8
21.12.2023;22.12.2023 09:00;36843;4.1;0;-4.9;0.3;1849.9
21.12.2023;22.12.2023 12:00;36843;3.2;0;-6.5;1.5;1720.7
21.12.2023;22.12.2023 15:00;36843;3.1;0;-6.5;1.7;1637.8
21.12.2023;22.12.2023 18:00;36843;3;0;-6.3;1.6;1565.5
21.12.2023;22.12.2023 21:00;36843;3.1;0;-6.3;1;1538.8
21.12.2023;23.12.2023 00:00;36843;3.1;0;-6.3;1.7;1482.9
21.12.2023;23.12.2023 03:00;36843;3.3;0;-6.9;1.8;1519.4
21.12.2023;23.12.2023 06:00;36843;4;0;-5.7;2.1;1531.9
21.12.2023;23.12.2023 09:00;36843;3.9;0;-5.9;2.6;1445.9
21.12.2023;23.12.2023 12:00;36843;3.5;0;-7.4;3.3;1521.9
21.12.2023;23.12.2023 15:00;36843;3;0;-7.5;3.4;1584.6
21.12.2023;23.12.2023 18:00;36843;2.8;0;-7.3;3;1616.6
21.12.2023;23.12.2023 21:00;36843;2.4;0;-7.9;3.1;1595.3
21.12.2023;24.12.2023 00:00;36843;2.4;0;-8.7;3.3;1560.9
21.12.2023;24.12.2023 03:00;36843;2.7;0;-8;2.6;1599.3
21.12.2023;24.12.2023 06:00;36843;3.6;0;-6.6;2.4;1524.8
21.12.2023;24.12.2023 09:00;36843;3.9;0;-6;2.4;1452.3
21.12.2023;24.12.2023 12:00;36843;3.4;0;-7.5;2.3;1430.5
21.12.2023;24.12.2023 15:00;36843;3.2;0;-6.9;3;1579.5
21.12.2023;24.12.2023 18:00;36843;3.5;0;-6.6;2.9;1593
21.12.2023;24.12.2023 21:00;36843;3.1;0;-7;2.9;1657.3
21.12.2023;25.12.2023 00:00;36843;2.4;0;-6.8;3;1769.9
21.12.2023;25.12.2023 03:00;36843;2.7;0;-8.9;3.9;1784.3
21.12.2023;25.12.2023 06:00;36843;3.8;0;-7.7;4.1;1799.3
21.12.2023;25.12.2023 09:00;36843;3.9;0;-7.7;4.2;1773.7
21.12.2023;25.12.2023 12:00;36843;3.7;0;-8.1;3.7;1801.5
21.12.2023;25.12.2023 15:00;36843;3.6;0;-8.5;3;1715.7
21.12.2023;25.12.2023 18:00;36843;3.6;0;-8.3;2;1520.5
21.12.2023;25.12.2023 21:00;36843;3.5;0;-8.8;1.6;1264.1
21.12.2023;26.12.2023 00:00;36843;3.7;0;-9;2.7;1030.4
21.12.2023;26.12.2023 03:00;36843;3.5;0;-9.5;4.4;901.9
21.12.2023;26.12.2023 06:00;36843;4.4;0;-7.1;5.4;1087.8
21.12.2023;26.12.2023 09:00;36843;2.1;0;-1;4.3;1874
21.12.2023;26.12.2023 12:00;36843;1.4;3.4;-2.4;2.8;2291.2
21.12.2023;26.12.2023 15:00;36843;1.2;0.7;-3.9;2.9;2221.8
21.12.2023;26.12.2023 18:00;36843;0.9;0;-3.7;2.1;2146.9
21.12.2023;26.12.2023 21:00;36843;2.8;0;-2.1;1;2116.4
21.12.2023;27.12.2023 00:00;36843;1.5;0;-0.6;0.7;2253.7
21.12.2023;27.12.2023 03:00;36843;-0.6;0;-3;1.8;2456
21.12.2023;27.12.2023 06:00;36843;1.5;0;-2.3;2.5;2603.9
21.12.2023;27.12.2023 09:00;36843;2;0;-4.1;3.7;2580.3
21.12.2023;27.12.2023 12:00;36843;0.4;0;-4.8;4.5;2739.9
21.12.2023;27.12.2023 15:00;36843;0.1;0;-6.1;5;2781.5
21.12.2023;27.12.2023 18:00;36843;0.3;0;-6.9;4.9;2689.1
21.12.2023;27.12.2023 21:00;36843;0.5;0;-7.1;3.9;2609.6
21.12.2023;28.12.2023 00:00;36843;0.7;0;-7.2;3.6;2546.1
21.12.2023;21.12.2023 00:00;36873;-7.1;0;-1.8;3.4;2561.4
21.12.2023;21.12.2023 03:00;36873;-3.2;0;-2.6;7.3;2482.4
21.12.2023;21.12.2023 06:00;36873;1.1;0;-1.3;3.5;2523.7
21.12.2023;21.12.2023 09:00;36873;1.5;0;-1.6;3;2433.1
21.12.2023;21.12.2023 12:00;36873;-0.1;0;-2;6.5;2462.2
21.12.2023;21.12.2023 15:00;36873;0.3;0;-1.9;6.8;2455.1
21.12.2023;21.12.2023 18:00;36873;0.9;0;-2.3;6.9;2310.6
21.12.2023;21.12.2023 21:00;36873;1.5;0;-2.5;7.5;2176.2
21.12.2023;22.12.2023 00:00;36873;2.3;0;-2.9;7.8;1977.3
21.12.2023;22.12.2023 03:00;36873;3.3;0;-3.1;7.4;1850
21.12.2023;22.12.2023 06:00;36873;4.5;0;-2.7;5.8;1709.8
21.12.2023;22.12.2023 09:00;36873;4.9;0;-2.8;6.4;1515.8
21.12.2023;22.12.2023 12:00;36873;4.4;0;-3.4;8.6;1473
21.12.2023;22.12.2023 15:00;36873;3.7;0;-3.3;8.3;1468.3
21.12.2023;22.12.2023 18:00;36873;3.4;0;-2.8;7.4;1430
21.12.2023;22.12.2023 21:00;36873;3.5;0;-2.4;7;1425.9
21.12.2023;23.12.2023 00:00;36873;3.5;0;-1.9;7.1;1402.3
21.12.2023;23.12.2023 03:00;36873;3.6;0;-1.7;7.4;1451.9
21.12.2023;23.12.2023 06:00;36873;4.7;0;-0.5;4.9;1438.3
21.12.2023;23.12.2023 09:00;36873;4.7;0;-0.3;4.2;1366.6
21.12.2023;23.12.2023 12:00;36873;4.1;0;-1.7;6.8;1414.8
21.12.2023;23.12.2023 15:00;36873;3.9;0;-1.4;7.1;1487.1
21.12.2023;23.12.2023 18:00;36873;3.4;0;-1.3;7.5;1495.5
21.12.2023;23.12.2023 21:00;36873;3.3;0;-1.8;7.5;1465
21.12.2023;24.12.2023 00:00;36873;3.2;0;-1.8;7.2;1452.7
21.12.2023;24.12.2023 03:00;36873;3.7;0;-2;7.4;1455.3
21.12.2023;24.12.2023 06:00;36873;5;0;-0.8;4.5;1414.6
21.12.2023;24.12.2023 09:00;36873;5.3;0;-1.1;4;1289.6
21.12.2023;24.12.2023 12:00;36873;4.4;0;-1.6;5.8;1379.6
21.12.2023;24.12.2023 15:00;36873;4;0;-1.3;6;1472.3
21.12.2023;24.12.2023 18:00;36873;3.8;0;-1.6;5.4;1505.8
21.12.2023;24.12.2023 21:00;36873;3.4;0;-2.9;4.2;1593.8
21.12.2023;25.12.2023 00:00;36873;3.6;0;-2.5;5.9;1659.7
21.12.2023;25.12.2023 03:00;36873;2.8;0;-3.3;6.5;1730.7
21.12.2023;25.12.2023 06:00;36873;5.4;0;-1.6;3.9;1740.9
21.12.2023;25.12.2023 09:00;36873;6.6;0;-0.9;2.3;1706.9
21.12.2023;25.12.2023 12:00;36873;4;0;-2.7;4.4;1674.1
21.12.2023;25.12.2023 15:00;36873;3.9;0;-3.7;5;1534
21.12.2023;25.12.2023 18:00;36873;4.3;0;-3.5;7;1292.6
21.12.2023;25.12.2023 21:00;36873;4.6;0;-3.2;8.9;1072.5
21.12.2023;26.12.2023 00:00;36873;5.1;0;-2.9;8.3;961.2
21.12.2023;26.12.2023 03:00;36873;5.2;0;-3.1;7.7;949.8
21.12.2023;26.12.2023 06:00;36873;4.8;0;0.7;-0.8;1511.1
21.12.2023;26.12.2023 09:00;36873;1;0.2;0.4;-2.6;1745.6
21.12.2023;26.12.2023 12:00;36873;-0.5;0.7;-2.6;-3.4;1926.7
21.12.2023;26.12.2023 15:00;36873;-2;0.2;-3.2;-0.8;1881.3
21.12.2023;26.12.2023 18:00;36873;-1.7;0;-2.9;-0.1;1791.8
21.12.2023;26.12.2023 21:00;36873;-0.3;0;-2.1;0.5;1762.6
21.12.2023;27.12.2023 00:00;36873;-1.5;0;-1.8;1.5;1914.5
21.12.2023;27.12.2023 03:00;36873;-0.8;0;-1.1;1.6;2083.8
21.12.2023;27.12.2023 06:00;36873;0.2;0;-0.2;-0.4;2247.4
21.12.2023;27.12.2023 09:00;36873;1.1;0;-0.5;0.5;2297.4
21.12.2023;27.12.2023 12:00;36873;-1.5;0;-2.2;1;2436.3
21.12.2023;27.12.2023 15:00;36873;-1.5;0;-2.4;2.3;2451.3
21.12.2023;27.12.2023 18:00;36873;-0.6;0;-2.7;4.2;2343.4
21.12.2023;27.12.2023 21:00;36873;0.1;0;-2.4;4.9;2258.1
21.12.2023;28.12.2023 00:00;36873;0.6;0;-2.2;5.4;2196
21.12.2023;21.12.2023 00:00;36879;-13.8;0;-2.5;2.5;1970.9
21.12.2023;21.12.2023 03:00;36879;-12.7;0;-2.4;7;1948
21.12.2023;21.12.2023 06:00;36879;-6.2;0;-0.8;5.5;2026.9
21.12.2023;21.12.2023 09:00;36879;-6;0;-0.3;4.2;1989.2
21.12.2023;21.12.2023 12:00;36879;-10.1;0;-1.8;6.2;2041.8
21.12.2023;21.12.2023 15:00;36879;-9.4;0;-2.4;6.8;2059.8
21.12.2023;21.12.2023 18:00;36879;-8.4;0;-3.3;7.5;1956.2
21.12.2023;21.12.2023 21:00;36879;-7.2;0;-4.1;8.5;1875.1
21.12.2023;22.12.2023 00:00;36879;-6.2;0;-4.9;8.6;1757.4
21.12.2023;22.12.2023 03:00;36879;-5.2;0;-5;7.8;1706.3
21.12.2023;22.12.2023 06:00;36879;-0.5;0;-4.5;7.9;1620
21.12.2023;22.12.2023 09:00;36879;-0.6;0;-4.4;8.9;1469.2
21.12.2023;22.12.2023 12:00;36879;-4.3;0;-5.2;9.9;1422.6
21.12.2023;22.12.2023 15:00;36879;-4.9;0;-5;9.5;1395.3
21.12.2023;22.12.2023 18:00;36879;-6.1;0;-4.4;7.4;1359.6
21.12.2023;22.12.2023 21:00;36879;-6.3;0;-3.7;6.5;1356.2
21.12.2023;23.12.2023 00:00;36879;-6.3;0;-2.5;6.8;1330.6
21.12.2023;23.12.2023 03:00;36879;-6;0;-2.1;7;1373.8
21.12.2023;23.12.2023 06:00;36879;-0.7;0;-0.7;5.2;1364.2
21.12.2023;23.12.2023 09:00;36879;-0.9;0;-0.4;4.9;1296.8
21.12.2023;23.12.2023 12:00;36879;-5.5;0;-2.2;6.6;1349.3
21.12.2023;23.12.2023 15:00;36879;-5.6;0;-1.9;7.1;1403
21.12.2023;23.12.2023 18:00;36879;-6.5;0;-1.7;7.4;1393.2
21.12.2023;23.12.2023 21:00;36879;-6.7;0;-2.5;7;1371.6
21.12.2023;24.12.2023 00:00;36879;-6.7;0;-2.2;6.9;1362.7
21.12.2023;24.12.2023 03:00;36879;-5.5;0;-2.3;7;1374.1
21.12.2023;24.12.2023 06:00;36879;-0.3;0;-1.4;5;1345.6
21.12.2023;24.12.2023 09:00;36879;0;0;-1;3;1264.1
21.12.2023;24.12.2023 12:00;36879;-4;0;-1;4.1;1334
21.12.2023;24.12.2023 15:00;36879;-4.7;0;-1;4;1395.7
21.12.2023;24.12.2023 18:00;36879;-4.9;0;-2.1;4;1408.1
21.12.2023;24.12.2023 21:00;36879;-5.2;0;-3.5;3.4;1453.8
21.12.2023;25.12.2023 00:00;36879;-5.7;0;-2.5;5.3;1524
21.12.2023;25.12.2023 03:00;36879;-4.8;0;-2.7;5.4;1599.2
21.12.2023;25.12.2023 06:00;36879;-0.2;0;-0.7;4.4;1614.7
21.12.2023;25.12.2023 09:00;36879;-0.8;0;-0.6;2.3;1564.9
21.12.2023;25.12.2023 12:00;36879;-5.3;0;-3.3;3.6;1526.1
21.12.2023;25.12.2023 15:00;36879;-5.5;0;-6;3.9;1423.8
21.12.2023;25.12.2023 18:00;36879;-4.5;0;-4.7;7.4;1241.3
21.12.2023;25.12.2023 21:00;36879;-3.7;0;-4.2;9.7;1099.4
21.12.2023;26.12.2023 00:00;36879;-3.8;0;-3.7;7.8;1022.9
21.12.2023;26.12.2023 03:00;36879;-2.3;0;-3.2;7.6;1036.6
21.12.2023;26.12.2023 06:00;36879;-3.1;0;-0.4;-4.7;1234.8
21.12.2023;26.12.2023 09:00;36879;-5.7;0.1;-2.2;-4.6;1297.4
21.12.2023;26.12.2023 12:00;36879;-5.9;0.4;-2.5;-0.4;1406.8
21.12.2023;26.12.2023 15:00;36879;-9.8;0.3;-6.2;2.1;1369.4
21.12.2023;26.12.2023 18:00;36879;-10;0;-6;2.9;1304.9
21.12.2023;26.12.2023 21:00;36879;-8.9;0;-5;3;1300.6
21.12.2023;27.12.2023 00:00;36879;-10.8;0;-4;2.9;1391.6
21.12.2023;27.12.2023 03:00;36879;-9.1;0.1;-1.8;2;1543.8
21.12.2023;27.12.2023 06:00;36879;-7.5;0.4;0.4;-1.8;1660.8
21.12.2023;27.12.2023 09:00;36879;-7.5;0.5;1.1;-2.4;1722.4
21.12.2023;27.12.2023 12:00;36879;-11;0;-2.3;-0.1;1833.8
21.12.2023;27.12.2023 15:00;36879;-10.8;0;-4.8;4.3;1884.9
21.12.2023;27.12.2023 18:00;36879;-10;0;-5;5.5;1844.7
21.12.2023;27.12.2023 21:00;36879;-9.4;0;-4.2;5.9;1824
21.12.2023;28.12.2023 00:00;36879;-9.1;0;-3.6;5.7;1804
21.12.2023;21.12.2023 00:00;36885;-9.1;0;-0.8;4.3;2613.6
21.12.2023;21.12.2023 03:00;36885;-5.7;0;-1.6;8;2506.5
21.12.2023;21.12.2023 06:00;36885;-0.7;0;-2.6;4.6;2549.3
21.12.2023;21.12.2023 09:00;36885;-0.2;0;-3;3.9;2459.7
21.12.2023;21.12.2023 12:00;36885;-2.6;0;-1.6;8.4;2505.9
21.12.2023;21.12.2023 15:00;36885;-2.5;0;-1;8.1;2510.6
21.12.2023;21.12.2023 18:00;36885;-2.2;0;-0.6;7.9;2377.7
21.12.2023;21.12.2023 21:00;36885;-2.1;0;-0.3;7.6;2252.4
21.12.2023;22.12.2023 00:00;36885;-1.2;0;-0.8;8.6;2056
21.12.2023;22.12.2023 03:00;36885;-0.4;0;-0.5;8.3;1925.7
21.12.2023;22.12.2023 06:00;36885;2;0;-0.8;4.1;1757.4
21.12.2023;22.12.2023 09:00;36885;2.3;0;-2.4;3.9;1552.5
21.12.2023;22.12.2023 12:00;36885;1;0;-1.3;8.5;1497.5
21.12.2023;22.12.2023 15:00;36885;0.9;0;-0.2;8.3;1480.3
21.12.2023;22.12.2023 18:00;36885;0.5;0;-0.2;7.3;1447.3
21.12.2023;22.12.2023 21:00;36885;0.5;0;-0.5;7.2;1438.2
21.12.2023;23.12.2023 00:00;36885;0.8;0;-0.5;7.7;1418
21.12.2023;23.12.2023 03:00;36885;1.2;0;0;7.6;1466
21.12.2023;23.12.2023 06:00;36885;3.2;0;0.1;5.1;1462.9
21.12.2023;23.12.2023 09:00;36885;3.4;0;-0.1;4.7;1381.1
21.12.2023;23.12.2023 12:00;36885;1.9;0;0.1;7.1;1439.5
21.12.2023;23.12.2023 15:00;36885;1.6;0;0.8;7.2;1500.3
21.12.2023;23.12.2023 18:00;36885;1.3;0;0.9;7.4;1511.6
21.12.2023;23.12.2023 21:00;36885;0.9;0;0.4;7.4;1496.2
21.12.2023;24.12.2023 00:00;36885;0.8;0;0.4;7.5;1472.1
21.12.2023;24.12.2023 03:00;36885;1.4;0;0.6;7.6;1482
21.12.2023;24.12.2023 06:00;36885;3;0;0.2;4.9;1417.3
21.12.2023;24.12.2023 09:00;36885;3.3;0;-0.9;4.6;1320.5
21.12.2023;24.12.2023 12:00;36885;2.3;0;0.2;7;1365.6
21.12.2023;24.12.2023 15:00;36885;1.8;0;0.1;6.6;1480.3
21.12.2023;24.12.2023 18:00;36885;1.8;0;-0.2;6.6;1495.5
21.12.2023;24.12.2023 21:00;36885;1.5;0;0.1;6.6;1583.5
21.12.2023;25.12.2023 00:00;36885;1.4;0;-0.3;7.4;1673
21.12.2023;25.12.2023 03:00;36885;2.4;0;-1.3;7.7;1752.7
21.12.2023;25.12.2023 06:00;36885;3.3;0;-1.6;5.4;1781
21.12.2023;25.12.2023 09:00;36885;3.6;0;-0.8;4.8;1724.5
21.12.2023;25.12.2023 12:00;36885;2.5;0;-0.9;5.8;1712.5
21.12.2023;25.12.2023 15:00;36885;1.6;0;-0.1;5.4;1571.1
21.12.2023;25.12.2023 18:00;36885;1.8;0;-1.5;7.3;1329.9
21.12.2023;25.12.2023 21:00;36885;1.8;0;-2.3;7.3;1130.1
21.12.2023;26.12.2023 00:00;36885;2.4;0;-2.8;9.1;1003.5
21.12.2023;26.12.2023 03:00;36885;2.6;0;-1.2;9.9;978.3
21.12.2023;26.12.2023 06:00;36885;4.1;0;3;1.8;1367.1
21.12.2023;26.12.2023 09:00;36885;0.7;0.4;8.7;1.6;1729.9
21.12.2023;26.12.2023 12:00;36885;-0.6;2.7;3;-1.2;2002.2
21.12.2023;26.12.2023 15:00;36885;-3;0.2;-0.8;0.4;1929.1
21.12.2023;26.12.2023 18:00;36885;-3.8;0;-1.7;3.3;1847.5
21.12.2023;26.12.2023 21:00;36885;-2.3;0;-0.6;3.7;1776.1
21.12.2023;27.12.2023 00:00;36885;-3;0;1.4;2.2;1921.6
21.12.2023;27.12.2023 03:00;36885;-3;0;0;3.8;2090
21.12.2023;27.12.2023 06:00;36885;-0.2;0;0.6;-0.1;2243.8
21.12.2023;27.12.2023 09:00;36885;0;0;-0.9;-0.1;2323.4
21.12.2023;27.12.2023 12:00;36885;-2.7;0;0.3;3.9;2457.8
21.12.2023;27.12.2023 15:00;36885;-3.3;0;-1;4.4;2485.4
21.12.2023;27.12.2023 18:00;36885;-3.1;0;-2.1;5;2377.9
21.12.2023;27.12.2023 21:00;36885;-2.1;0;-1.9;6.8;2297.3
21.12.2023;28.12.2023 00:00;36885;-1.8;0;-1.5;5.8;2245
21.12.2023;21.12.2023 00:00;36889;-13.8;0;-2.5;2.5;1970.9
21.12.2023;21.12.2023 03:00;36889;-12.7;0;-2.4;7;1948
21.12.2023;21.12.2023 06:00;36889;-6.2;0;-0.8;5.5;2026.9
21.12.2023;21.12.2023 09:00;36889;-6;0;-0.3;4.2;1989.2
21.12.2023;21.12.2023 12:00;36889;-10.1;0;-1.8;6.2;2041.8
21.12.2023;21.12.2023 15:00;36889;-9.4;0;-2.4;6.8;2059.8
21.12.2023;21.12.2023 18:00;36889;-8.4;0;-3.3;7.5;1956.2
21.12.2023;21.12.2023 21:00;36889;-7.2;0;-4.1;8.5;1875.1
21.12.2023;22.12.2023 00:00;36889;-6.2;0;-4.9;8.6;1757.4
21.12.2023;22.12.2023 03:00;36889;-5.2;0;-5;7.8;1706.3
21.12.2023;22.12.2023 06:00;36889;-0.5;0;-4.5;7.9;1620
21.12.2023;22.12.2023 09:00;36889;-0.6;0;-4.4;8.9;1469.2
21.12.2023;22.12.2023 12:00;36889;-4.3;0;-5.2;9.9;1422.6
21.12.2023;22.12.2023 15:00;36889;-4.9;0;-5;9.5;1395.3
21.12.2023;22.12.2023 18:00;36889;-6.1;0;-4.4;7.4;1359.6
21.12.2023;22.12.2023 21:00;36889;-6.3;0;-3.7;6.5;1356.2
21.12.2023;23.12.2023 00:00;36889;-6.3;0;-2.5;6.8;1330.6
21.12.2023;23.12.2023 03:00;36889;-6;0;-2.1;7;1373.8
21.12.2023;23.12.2023 06:00;36889;-0.7;0;-0.7;5.2;1364.2
21.12.2023;23.12.2023 09:00;36889;-0.9;0;-0.4;4.9;1296.8
21.12.2023;23.12.2023 12:00;36889;-5.5;0;-2.2;6.6;1349.3
21.12.2023;23.12.2023 15:00;36889;-5.6;0;-1.9;7.1;1403
21.12.2023;23.12.2023 18:00;36889;-6.5;0;-1.7;7.4;1393.2
21.12.2023;23.12.2023 21:00;36889;-6.7;0;-2.5;7;1371.6
21.12.2023;24.12.2023 00:00;36889;-6.7;0;-2.2;6.9;1362.7
21.12.2023;24.12.2023 03:00;36889;-5.5;0;-2.3;7;1374.1
21.12.2023;24.12.2023 06:00;36889;-0.3;0;-1.4;5;1345.6
21.12.2023;24.12.2023 09:00;36889;0;0;-1;3;1264.1
21.12.2023;24.12.2023 12:00;36889;-4;0;-1;4.1;1334
21.12.2023;24.12.2023 15:00;36889;-4.7;0;-1;4;1395.7
21.12.2023;24.12.2023 18:00;36889;-4.9;0;-2.1;4;1408.1
21.12.2023;24.12.2023 21:00;36889;-5.2;0;-3.5;3.4;1453.8
21.12.2023;25.12.2023 00:00;36889;-5.7;0;-2.5;5.3;1524
21.12.2023;25.12.2023 03:00;36889;-4.8;0;-2.7;5.4;1599.2
21.12.2023;25.12.2023 06:00;36889;-0.2;0;-0.7;4.4;1614.7
21.12.2023;25.12.2023 09:00;36889;-0.8;0;-0.6;2.3;1564.9
21.12.2023;25.12.2023 12:00;36889;-5.3;0;-3.3;3.6;1526.1
21.12.2023;25.12.2023 15:00;36889;-5.5;0;-6;3.9;1423.8
21.12.2023;25.12.2023 18:00;36889;-4.5;0;-4.7;7.4;1241.3
21.12.2023;25.12.2023 21:00;36889;-3.7;0;-4.2;9.7;1099.4
21.12.2023;26.12.2023 00:00;36889;-3.8;0;-3.7;7.8;1022.9
21.12.2023;26.12.2023 03:00;36889;-2.3;0;-3.2;7.6;1036.6
21.12.2023;26.12.2023 06:00;36889;-3.1;0;-0.4;-4.7;1234.8
21.12.2023;26.12.2023 09:00;36889;-5.7;0.1;-2.2;-4.6;1297.4
21.12.2023;26.12.2023 12:00;36889;-5.9;0.4;-2.5;-0.4;1406.8
21.12.2023;26.12.2023 15:00;36889;-9.8;0.3;-6.2;2.1;1369.4
21.12.2023;26.12.2023 18:00;36889;-10;0;-6;2.9;1304.9
21.12.2023;26.12.2023 21:00;36889;-8.9;0;-5;3;1300.6
21.12.2023;27.12.2023 00:00;36889;-10.8;0;-4;2.9;1391.6
